FECHA; BCOLO CB Equity ; ELCONDOR CB Equity ; CONCONC CB Equity ; PFBCOLO CB Equity ; GRUPOSUR CB Equity ; PFGRUPSU CB Equity ; ISA CB Equity ; EXITO CB Equity ; NUTRESA CB Equity ; GRUPOARG CB Equity ; CEMARGOS CB Equity ; PFGRUPOA CB Equity ; PFCEMARG CB Equity ; ETB CB Equity ; PFAVH CB Equity ; CELSIA CB Equity ; BVC CB Equity ; ECOPETL CB Equity ; BOGOTA CB Equity ; GEB CB Equity ; PFDAVVND CB Equity ; CORFICOL CB Equity ; PFAVAL CB Equity ; PFCORCOL CB Equity ; PFCARPAK CB Equity ; MINEROS CB Equity ; CNEC CB Equity ; FABRI CB Equity ; AVAL CB Equity ; ENKA CB Equity ; VALSIME CB Equity ; CLH CB Equity 
4-mar-22; $ 40.000,00 ; $ 790,00 ; $ 319,00 ; $ 36.130,00 ; $ 31.950,00 ; $ 22.600,00 ; $ 23.270,00 ; $ 15.400,00 ; $ 44.220,00 ; $ 13.280,00 ; $ 6.125,00 ; $ 9.600,00 ; $ 4.152,00 ; $ 192,00 ; $ 42,51 ; $ 4.160,00 ; $ 9.710,00 ; $ 3.340,00 ; $ 72.440,00 ; $ 2.460,00 ; $ 32.000,00 ; $ 27.800,00 ; $ 1.070,00 ; $ 22.560,00 ; $ 6.406,32 ; $ 3.519,00 ; $ 10.300,00 ; $ 9,50 ; $ 1.071,00 ; $ 26,20 ; $ 4.479,92 ; $ 2.950,00 
7-mar-22; $ 39.600,00 ; $ 790,00 ; $ 317,50 ; $ 35.370,00 ; $ 31.950,00 ; $ 22.620,00 ; $ 23.100,00 ; $ 15.400,00 ; $ 44.220,00 ; $ 13.300,00 ; $ 6.085,00 ; $ 9.400,00 ; $ 4.060,00 ; $ 192,00 ; $ 42,51 ; $ 4.225,00 ; $ 10.000,00 ; $ 3.400,00 ; $ 72.950,00 ; $ 2.470,00 ; $ 32.000,00 ; $ 27.690,00 ; $ 1.060,00 ; $ 22.900,00 ; $ 6.406,32 ; $ 3.500,00 ; $ 10.500,00 ; $ 9,20 ; $ 1.071,00 ; $ 26,83 ; $ 4.479,92 ; $ 2.910,00 
8-mar-22; $ 39.000,00 ; $ 790,00 ; $ 314,00 ; $ 35.600,00 ; $ 31.950,00 ; $ 22.780,00 ; $ 23.110,00 ; $ 15.410,00 ; $ 44.220,00 ; $ 13.350,00 ; $ 6.040,00 ; $ 9.410,00 ; $ 4.005,00 ; $ 192,00 ; $ 42,51 ; $ 4.257,00 ; $ 9.700,00 ; $ 3.390,00 ; $ 72.000,00 ; $ 2.470,00 ; $ 32.020,00 ; $ 27.730,00 ; $ 1.064,00 ; $ 22.550,00 ; $ 6.406,32 ; $ 3.517,00 ; $ 10.250,00 ; $ 9,70 ; $ 1.071,00 ; $ 26,50 ; $ 4.479,92 ; $ 2.940,00 
9-mar-22; $ 39.080,00 ; $ 750,00 ; $ 314,00 ; $ 36.400,00 ; $ 31.950,00 ; $ 22.730,00 ; $ 23.970,00 ; $ 17.200,00 ; $ 44.220,00 ; $ 13.360,00 ; $ 5.980,00 ; $ 9.410,00 ; $ 4.060,00 ; $ 191,00 ; $ 42,51 ; $ 4.310,00 ; $ 9.640,00 ; $ 3.271,00 ; $ 72.890,00 ; $ 2.505,00 ; $ 31.610,00 ; $ 27.660,00 ; $ 1.046,00 ; $ 22.550,00 ; $ 6.406,32 ; $ 3.495,00 ; $ 10.030,00 ; $ 9,70 ; $ 1.071,00 ; $ 26,78 ; $ 4.479,92 ; $ 2.900,00 
10-mar-22; $ 39.300,00 ; $ 750,10 ; $ 309,00 ; $ 36.190,00 ; $ 31.950,00 ; $ 22.900,00 ; $ 23.350,00 ; $ 17.000,00 ; $ 44.220,00 ; $ 13.340,00 ; $ 6.035,00 ; $ 9.250,00 ; $ 4.029,00 ; $ 184,50 ; $ 42,51 ; $ 4.260,00 ; $ 9.610,00 ; $ 3.358,00 ; $ 71.140,00 ; $ 2.495,00 ; $ 31.270,00 ; $ 27.300,00 ; $ 1.032,00 ; $ 22.550,00 ; $ 6.406,32 ; $ 3.474,00 ; $ 9.920,00 ; $ 9,00 ; $ 1.071,00 ; $ 26,70 ; $ 4.479,92 ; $ 2.900,00 
11-mar-22; $ 39.180,00 ; $ 750,00 ; $ 309,10 ; $ 36.200,00 ; $ 31.950,00 ; $ 22.560,00 ; $ 23.450,00 ; $ 17.350,00 ; $ 44.220,00 ; $ 13.350,00 ; $ 6.100,00 ; $ 9.350,00 ; $ 4.070,00 ; $ 182,00 ; $ 42,51 ; $ 4.300,00 ; $ 9.625,00 ; $ 3.400,00 ; $ 71.300,00 ; $ 2.520,00 ; $ 31.280,00 ; $ 27.600,00 ; $ 1.044,00 ; $ 22.640,00 ; $ 6.406,32 ; $ 3.430,00 ; $ 9.965,00 ; $ 9,00 ; $ 1.036,00 ; $ 25,52 ; $ 4.479,92 ; $ 2.855,00 
14-mar-22; $ 38.310,00 ; $ 750,00 ; $ 305,00 ; $ 35.700,00 ; $ 31.950,00 ; $ 22.610,00 ; $ 23.000,00 ; $ 17.500,00 ; $ 44.220,00 ; $ 13.180,00 ; $ 5.995,00 ; $ 9.300,00 ; $ 4.050,00 ; $ 187,50 ; $ 42,51 ; $ 4.260,00 ; $ 9.625,00 ; $ 3.207,00 ; $ 71.900,00 ; $ 2.470,00 ; $ 30.700,00 ; $ 27.700,00 ; $ 1.032,00 ; $ 22.900,00 ; $ 6.406,32 ; $ 3.412,00 ; $ 9.700,00 ; $ 9,01 ; $ 1.075,00 ; $ 25,52 ; $ 4.479,92 ; $ 2.855,00 
15-mar-22; $ 38.200,00 ; $ 750,00 ; $ 304,00 ; $ 35.470,00 ; $ 31.950,00 ; $ 22.690,00 ; $ 23.300,00 ; $ 17.300,00 ; $ 44.220,00 ; $ 13.250,00 ; $ 6.085,00 ; $ 9.200,00 ; $ 4.047,00 ; $ 187,50 ; $ 42,51 ; $ 4.388,00 ; $ 9.900,00 ; $ 3.200,00 ; $ 71.490,00 ; $ 2.515,00 ; $ 30.820,00 ; $ 27.890,00 ; $ 1.030,00 ; $ 22.880,00 ; $ 6.406,32 ; $ 3.365,00 ; $ 9.540,00 ; $ 9,01 ; $ 1.075,00 ; $ 25,52 ; $ 4.479,92 ; $ 2.800,00 
16-mar-22; $ 38.850,00 ; $ 734,90 ; $ 306,00 ; $ 35.950,00 ; $ 31.950,00 ; $ 22.650,00 ; $ 23.480,00 ; $ 17.300,00 ; $ 44.220,00 ; $ 13.350,00 ; $ 6.090,00 ; $ 9.170,00 ; $ 4.090,00 ; $ 181,00 ; $ 42,51 ; $ 4.325,00 ; $ 9.990,00 ; $ 3.180,00 ; $ 70.140,00 ; $ 2.512,00 ; $ 31.230,00 ; $ 28.300,00 ; $ 1.026,00 ; $ 22.960,00 ; $ 6.406,32 ; $ 3.365,00 ; $ 9.600,00 ; $ 9,01 ; $ 1.075,00 ; $ 25,52 ; $ 4.479,92 ; $ 2.800,00 
17-mar-22; $ 39.100,00 ; $ 734,90 ; $ 305,00 ; $ 36.200,00 ; $ 31.950,00 ; $ 22.680,00 ; $ 23.600,00 ; $ 17.600,00 ; $ 44.220,00 ; $ 13.460,00 ; $ 6.130,00 ; $ 9.160,00 ; $ 4.042,00 ; $ 181,00 ; $ 42,51 ; $ 4.310,00 ; $ 9.980,00 ; $ 3.335,00 ; $ 68.560,00 ; $ 2.480,00 ; $ 31.600,00 ; $ 28.390,00 ; $ 1.018,00 ; $ 22.960,00 ; $ 6.406,32 ; $ 3.382,00 ; $ 9.730,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,52 ; $ 4.479,92 ; $ 2.800,00 
18-mar-22; $ 39.670,00 ; $ 734,90 ; $ 301,00 ; $ 36.540,00 ; $ 31.950,00 ; $ 21.900,00 ; $ 23.650,00 ; $ 17.300,00 ; $ 44.220,00 ; $ 13.020,00 ; $ 5.970,00 ; $ 9.200,00 ; $ 4.060,00 ; $ 182,20 ; $ 42,51 ; $ 4.360,00 ; $ 9.730,00 ; $ 3.270,00 ; $ 68.200,00 ; $ 2.510,00 ; $ 32.800,00 ; $ 27.990,00 ; $ 1.006,00 ; $ 23.000,00 ; $ 6.406,32 ; $ 3.375,00 ; $ 9.640,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,80 ; $ 4.479,92 ; $ 2.800,00 
21-mar-22; $ 39.670,00 ; $ 734,90 ; $ 301,00 ; $ 36.540,00 ; $ 31.950,00 ; $ 21.900,00 ; $ 23.650,00 ; $ 17.300,00 ; $ 44.220,00 ; $ 13.020,00 ; $ 5.970,00 ; $ 9.200,00 ; $ 4.060,00 ; $ 182,20 ; $ 42,51 ; $ 4.360,00 ; $ 9.730,00 ; $ 3.270,00 ; $ 68.200,00 ; $ 2.510,00 ; $ 32.800,00 ; $ 27.990,00 ; $ 1.006,00 ; $ 23.000,00 ; $ 6.406,32 ; $ 3.375,00 ; $ 9.640,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,80 ; $ 4.479,92 ; $ 2.800,00 
22-mar-22; $ 40.200,00 ; $ 734,90 ; $ 301,00 ; $ 37.440,00 ; $ 31.950,00 ; $ 22.360,00 ; $ 24.000,00 ; $ 17.300,00 ; $ 44.220,00 ; $ 13.050,00 ; $ 6.035,00 ; $ 9.200,00 ; $ 4.100,00 ; $ 182,20 ; $ 42,51 ; $ 4.326,00 ; $ 9.770,00 ; $ 3.359,00 ; $ 68.200,00 ; $ 2.490,00 ; $ 32.400,00 ; $ 28.000,00 ; $ 1.006,00 ; $ 22.870,00 ; $ 6.406,32 ; $ 3.373,00 ; $ 9.530,00 ; $ 9,00 ; $ 1.000,00 ; $ 24,50 ; $ 4.479,92 ; $ 2.800,00 
23-mar-22; $ 41.500,00 ; $ 734,90 ; $ 300,00 ; $ 39.100,00 ; $ 31.950,00 ; $ 22.800,00 ; $ 23.900,00 ; $ 17.500,00 ; $ 44.220,00 ; $ 13.110,00 ; $ 6.115,00 ; $ 9.200,00 ; $ 4.100,00 ; $ 182,20 ; $ 42,51 ; $ 4.395,00 ; $ 9.770,00 ; $ 3.530,00 ; $ 68.200,00 ; $ 2.490,00 ; $ 32.700,00 ; $ 27.900,00 ; $ 1.006,00 ; $ 22.800,00 ; $ 6.406,32 ; $ 3.390,00 ; $ 9.610,00 ; $ 9,00 ; $ 1.000,00 ; $ 24,50 ; $ 4.479,92 ; $ 2.800,00 
24-mar-22; $ 41.900,00 ; $ 734,90 ; $ 308,90 ; $ 39.000,00 ; $ 31.950,00 ; $ 23.300,00 ; $ 23.900,00 ; $ 17.500,00 ; $ 44.220,00 ; $ 13.530,00 ; $ 6.190,00 ; $ 9.360,00 ; $ 4.126,00 ; $ 182,20 ; $ 42,51 ; $ 4.378,00 ; $ 9.800,00 ; $ 3.535,00 ; $ 68.200,00 ; $ 2.481,00 ; $ 33.080,00 ; $ 28.200,00 ; $ 1.006,00 ; $ 22.930,00 ; $ 6.406,32 ; $ 3.390,00 ; $ 9.600,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,00 ; $ 4.479,92 ; $ 2.800,00 
25-mar-22; $ 42.240,00 ; $ 734,90 ; $ 310,00 ; $ 39.410,00 ; $ 31.950,00 ; $ 23.090,00 ; $ 24.500,00 ; $ 17.220,00 ; $ 44.220,00 ; $ 14.290,00 ; $ 6.280,00 ; $ 9.440,00 ; $ 4.100,00 ; $ 182,00 ; $ 42,51 ; $ 4.395,00 ; $ 9.770,00 ; $ 3.590,00 ; $ 68.200,00 ; $ 2.455,00 ; $ 32.990,00 ; $ 28.000,00 ; $ 1.006,00 ; $ 23.250,00 ; $ 6.406,32 ; $ 3.400,00 ; $ 9.800,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,00 ; $ 4.479,92 ; $ 2.800,00 
28-mar-22; $ 42.300,00 ; $ 734,90 ; $ 310,00 ; $ 39.410,00 ; $ 31.950,00 ; $ 23.140,00 ; $ 24.340,00 ; $ 17.000,00 ; $ 44.220,00 ; $ 14.170,00 ; $ 6.230,00 ; $ 9.400,00 ; $ 4.100,00 ; $ 182,00 ; $ 42,51 ; $ 4.400,00 ; $ 9.780,00 ; $ 3.500,00 ; $ 68.200,00 ; $ 2.476,00 ; $ 33.200,00 ; $ 28.190,00 ; $ 1.006,00 ; $ 23.120,00 ; $ 6.406,32 ; $ 3.390,00 ; $ 9.700,00 ; $ 9,00 ; $ 1.000,00 ; $ 25,00 ; $ 4.479,92 ; $ 2.780,00 
29-mar-22; $ 42.360,00 ; $ 700,00 ; $ 309,00 ; $ 39.200,00 ; $ 31.950,00 ; $ 23.280,00 ; $ 24.640,00 ; $ 17.000,00 ; $ 44.220,00 ; $ 14.320,00 ; $ 6.235,00 ; $ 9.440,00 ; $ 4.089,00 ; $ 182,00 ; $ 42,51 ; $ 4.400,00 ; $ 9.770,00 ; $ 3.479,00 ; $ 68.200,00 ; $ 2.476,00 ; $ 33.250,00 ; $ 28.260,00 ; $ 1.006,00 ; $ 23.250,00 ; $ 6.406,32 ; $ 3.410,00 ; $ 9.740,00 ; $ 9,00 ; $ 1.000,00 ; $ 24,00 ; $ 4.479,92 ; $ 2.710,00 
30-mar-22; $ 41.800,00 ; $ 720,00 ; $ 309,00 ; $ 39.200,00 ; $ 35.500,00 ; $ 22.900,00 ; $ 24.160,00 ; $ 17.000,00 ; $ 46.500,00 ; $ 13.900,00 ; $ 6.120,00 ; $ 9.300,00 ; $ 4.089,00 ; $ 182,00 ; $ 42,51 ; $ 4.428,00 ; $ 9.660,00 ; $ 3.517,00 ; $ 51.000,00 ; $ 2.485,00 ; $ 32.820,00 ; $ 28.170,00 ; $ 850,00 ; $ 22.850,00 ; $ 6.406,32 ; $ 3.410,00 ; $ 9.650,00 ; $ 9,00 ; $ 1.000,00 ; $ 24,00 ; $ 4.479,92 ; $ 2.710,00 
31-mar-22; $ 43.380,00 ; $ 700,00 ; $ 317,20 ; $ 40.310,00 ; $ 35.620,00 ; $ 22.300,00 ; $ 24.300,00 ; $ 16.950,00 ; $ 45.800,00 ; $ 13.880,00 ; $ 6.230,00 ; $ 9.400,00 ; $ 4.100,00 ; $ 181,00 ; $ 42,51 ; $ 4.360,00 ; $ 9.400,00 ; $ 3.538,00 ; $ 49.650,00 ; $ 2.470,00 ; $ 32.950,00 ; $ 28.080,00 ; $ 851,60 ; $ 22.850,00 ; $ 6.776,71 ; $ 3.442,00 ; $ 9.585,00 ; $ 9,00 ; $ 964,80 ; $ 24,00 ; $ 4.479,92 ; $ 2.720,00 
1-abr-22; $ 43.610,00 ; $ 699,00 ; $ 318,00 ; $ 40.500,00 ; $ 36.300,00 ; $ 22.400,00 ; $ 24.900,00 ; $ 16.920,00 ; $ 46.500,00 ; $ 13.980,00 ; $ 6.330,00 ; $ 9.400,00 ; $ 4.150,00 ; $ 184,90 ; $ 42,51 ; $ 4.403,00 ; $ 9.400,00 ; $ 3.530,00 ; $ 50.200,00 ; $ 2.464,00 ; $ 33.380,00 ; $ 27.970,00 ; $ 854,40 ; $ 23.000,00 ; $ 6.776,71 ; $ 3.442,00 ; $ 9.535,00 ; $ 9,00 ; $ 964,80 ; $ 24,00 ; $ 4.479,92 ; $ 2.700,00 
4-abr-22; $ 43.400,00 ; $ 699,00 ; $ 320,00 ; $ 39.390,00 ; $ 35.880,00 ; $ 22.100,00 ; $ 24.680,00 ; $ 16.890,00 ; $ 46.600,00 ; $ 14.320,00 ; $ 6.300,00 ; $ 9.440,00 ; $ 4.080,00 ; $ 184,90 ; $ 42,51 ; $ 4.400,00 ; $ 9.620,00 ; $ 3.534,00 ; $ 50.790,00 ; $ 2.480,00 ; $ 33.390,00 ; $ 28.250,00 ; $ 854,80 ; $ 23.000,00 ; $ 6.776,71 ; $ 3.420,00 ; $ 9.380,00 ; $ 8,31 ; $ 964,80 ; $ 24,00 ; $ 4.479,92 ; $ 2.560,00 
5-abr-22; $ 43.800,00 ; $ 718,40 ; $ 319,90 ; $ 40.080,00 ; $ 35.990,00 ; $ 22.100,00 ; $ 24.680,00 ; $ 16.530,00 ; $ 47.180,00 ; $ 14.440,00 ; $ 6.350,00 ; $ 9.400,00 ; $ 4.080,00 ; $ 184,90 ; $ 42,51 ; $ 4.400,00 ; $ 9.600,00 ; $ 3.607,00 ; $ 51.100,00 ; $ 2.490,00 ; $ 33.900,00 ; $ 28.100,00 ; $ 855,00 ; $ 23.480,00 ; $ 6.776,71 ; $ 3.423,00 ; $ 9.380,00 ; $ 8,40 ; $ 964,80 ; $ 23,62 ; $ 4.629,77 ; $ 2.725,00 
6-abr-22; $ 43.380,00 ; $ 718,40 ; $ 322,10 ; $ 40.090,00 ; $ 36.060,00 ; $ 21.790,00 ; $ 24.600,00 ; $ 16.530,00 ; $ 46.800,00 ; $ 14.560,00 ; $ 6.400,00 ; $ 9.430,00 ; $ 4.064,00 ; $ 184,60 ; $ 42,51 ; $ 4.381,00 ; $ 9.645,00 ; $ 3.543,00 ; $ 53.000,00 ; $ 2.480,00 ; $ 33.910,00 ; $ 28.010,00 ; $ 850,00 ; $ 23.010,00 ; $ 6.776,71 ; $ 3.351,00 ; $ 9.360,00 ; $ 8,40 ; $ 868,40 ; $ 23,62 ; $ 4.629,77 ; $ 2.651,00 
7-abr-22; $ 43.800,00 ; $ 718,40 ; $ 318,00 ; $ 40.200,00 ; $ 36.020,00 ; $ 21.650,00 ; $ 24.000,00 ; $ 16.740,00 ; $ 45.860,00 ; $ 14.500,00 ; $ 6.450,00 ; $ 9.290,00 ; $ 4.073,00 ; $ 184,60 ; $ 42,51 ; $ 4.366,00 ; $ 9.400,00 ; $ 3.610,00 ; $ 53.000,00 ; $ 2.505,00 ; $ 34.000,00 ; $ 28.150,00 ; $ 850,00 ; $ 22.940,00 ; $ 6.776,71 ; $ 3.410,00 ; $ 9.420,00 ; $ 8,40 ; $ 849,00 ; $ 23,62 ; $ 4.629,77 ; $ 2.651,00 
8-abr-22; $ 42.550,00 ; $ 720,00 ; $ 320,00 ; $ 40.300,00 ; $ 35.800,00 ; $ 21.540,00 ; $ 24.290,00 ; $ 16.700,00 ; $ 45.800,00 ; $ 14.700,00 ; $ 6.600,00 ; $ 9.370,00 ; $ 4.020,00 ; $ 184,60 ; $ 42,51 ; $ 4.380,00 ; $ 9.355,00 ; $ 3.570,00 ; $ 53.000,00 ; $ 2.485,00 ; $ 34.800,00 ; $ 28.290,00 ; $ 852,00 ; $ 22.850,00 ; $ 6.776,71 ; $ 3.395,00 ; $ 9.420,00 ; $ 8,40 ; $ 855,00 ; $ 23,62 ; $ 3.455,57 ; $ 2.651,00 
11-abr-22; $ 43.800,00 ; $ 720,00 ; $ 320,00 ; $ 40.490,00 ; $ 36.100,00 ; $ 21.600,00 ; $ 24.900,00 ; $ 16.370,00 ; $ 46.230,00 ; $ 14.540,00 ; $ 6.430,00 ; $ 9.330,00 ; $ 4.050,00 ; $ 184,60 ; $ 42,51 ; $ 4.380,00 ; $ 9.565,00 ; $ 3.527,00 ; $ 53.600,00 ; $ 2.475,00 ; $ 34.600,00 ; $ 28.100,00 ; $ 840,00 ; $ 22.910,00 ; $ 6.776,71 ; $ 3.370,00 ; $ 9.310,00 ; $ 8,48 ; $ 847,00 ; $ 24,65 ; $ 3.455,57 ; $ 2.750,00 
12-abr-22; $ 42.790,00 ; $ 705,00 ; $ 318,10 ; $ 40.350,00 ; $ 36.000,00 ; $ 21.740,00 ; $ 24.900,00 ; $ 16.500,00 ; $ 45.800,00 ; $ 14.240,00 ; $ 6.490,00 ; $ 9.180,00 ; $ 4.059,00 ; $ 182,90 ; $ 42,51 ; $ 4.366,00 ; $ 9.265,00 ; $ 3.580,00 ; $ 54.800,00 ; $ 2.465,00 ; $ 34.480,00 ; $ 28.080,00 ; $ 827,00 ; $ 22.800,00 ; $ 6.776,71 ; $ 3.345,00 ; $ 9.310,00 ; $ 8,48 ; $ 840,20 ; $ 25,00 ; $ 3.455,57 ; $ 2.799,00 
13-abr-22; $ 43.700,00 ; $ 705,00 ; $ 314,00 ; $ 40.680,00 ; $ 35.830,00 ; $ 21.740,00 ; $ 24.900,00 ; $ 16.500,00 ; $ 46.190,00 ; $ 14.500,00 ; $ 6.450,00 ; $ 9.180,00 ; $ 4.048,00 ; $ 182,90 ; $ 42,51 ; $ 4.365,00 ; $ 9.350,00 ; $ 3.346,00 ; $ 52.100,00 ; $ 2.480,00 ; $ 34.480,00 ; $ 28.140,00 ; $ 822,00 ; $ 22.800,00 ; $ 6.776,71 ; $ 3.340,00 ; $ 9.300,00 ; $ 8,48 ; $ 840,20 ; $ 24,90 ; $ 3.455,57 ; $ 2.800,00 
14-abr-22; $ 43.700,00 ; $ 705,00 ; $ 314,00 ; $ 40.680,00 ; $ 35.830,00 ; $ 21.740,00 ; $ 24.900,00 ; $ 16.500,00 ; $ 46.190,00 ; $ 14.500,00 ; $ 6.450,00 ; $ 9.180,00 ; $ 4.048,00 ; $ 182,90 ; $ 42,51 ; $ 4.365,00 ; $ 9.350,00 ; $ 3.346,00 ; $ 52.100,00 ; $ 2.480,00 ; $ 34.480,00 ; $ 28.140,00 ; $ 822,00 ; $ 22.800,00 ; $ 6.776,71 ; $ 3.340,00 ; $ 9.300,00 ; $ 8,48 ; $ 840,20 ; $ 24,90 ; $ 3.455,57 ; $ 2.800,00 
15-abr-22; $ 43.700,00 ; $ 705,00 ; $ 314,00 ; $ 40.680,00 ; $ 35.830,00 ; $ 21.740,00 ; $ 24.900,00 ; $ 16.500,00 ; $ 46.190,00 ; $ 14.500,00 ; $ 6.450,00 ; $ 9.180,00 ; $ 4.048,00 ; $ 182,90 ; $ 42,51 ; $ 4.365,00 ; $ 9.350,00 ; $ 3.346,00 ; $ 52.100,00 ; $ 2.480,00 ; $ 34.480,00 ; $ 28.140,00 ; $ 822,00 ; $ 22.800,00 ; $ 6.776,71 ; $ 3.340,00 ; $ 9.300,00 ; $ 8,48 ; $ 840,20 ; $ 24,90 ; $ 3.455,57 ; $ 2.800,00 
15-abr-22; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   
18-abr-22; $ 43.250,00 ; $ 705,00 ; $ 318,00 ; $ 40.490,00 ; $ 36.390,00 ; $ 21.720,00 ; $ 24.400,00 ; $ 16.500,00 ; $ 46.090,00 ; $ 14.380,00 ; $ 6.320,00 ; $ 9.200,00 ; $ 4.013,00 ; $ 180,00 ; $ 42,51 ; $ 4.271,00 ; $ 9.515,00 ; $ 3.333,00 ; $ 52.390,00 ; $ 2.470,00 ; $ 34.050,00 ; $ 27.810,00 ; $ 811,00 ; $ 22.840,00 ; $ 6.776,71 ; $ 3.369,00 ; $ 9.300,00 ; $ 8,48 ; $ 840,20 ; $ 24,90 ; $ 3.455,57 ; $ 2.800,00 
19-abr-22; $ 43.000,00 ; $ 705,00 ; $ 314,00 ; $ 40.110,00 ; $ 36.400,00 ; $ 21.800,00 ; $ 24.650,00 ; $ 16.510,00 ; $ 46.060,00 ; $ 14.420,00 ; $ 6.265,00 ; $ 9.100,00 ; $ 4.000,00 ; $ 180,00 ; $ 42,51 ; $ 4.300,00 ; $ 9.480,00 ; $ 3.349,00 ; $ 52.300,00 ; $ 2.510,00 ; $ 33.400,00 ; $ 28.110,00 ; $ 810,00 ; $ 23.000,00 ; $ 6.776,71 ; $ 3.350,00 ; $ 9.280,00 ; $ 8,48 ; $ 805,00 ; $ 24,90 ; $ 3.455,57 ; $ 2.800,00 
20-abr-22; $ 44.500,00 ; $ 705,00 ; $ 312,00 ; $ 40.980,00 ; $ 36.680,00 ; $ 22.080,00 ; $ 24.750,00 ; $ 16.600,00 ; $ 46.060,00 ; $ 14.450,00 ; $ 6.300,00 ; $ 9.160,00 ; $ 3.989,00 ; $ 180,00 ; $ 42,51 ; $ 4.270,00 ; $ 9.595,00 ; $ 3.399,00 ; $ 52.500,00 ; $ 2.560,00 ; $ 33.200,00 ; $ 28.200,00 ; $ 814,00 ; $ 23.220,00 ; $ 6.776,71 ; $ 3.355,00 ; $ 9.420,00 ; $ 9,00 ; $ 805,00 ; $ 24,00 ; $ 3.455,57 ; $ 2.800,00 
21-abr-22; $ 43.000,00 ; $ 705,00 ; $ 312,00 ; $ 40.470,00 ; $ 36.800,00 ; $ 21.850,00 ; $ 24.490,00 ; $ 16.540,00 ; $ 46.900,00 ; $ 14.350,00 ; $ 6.230,00 ; $ 9.165,00 ; $ 4.011,00 ; $ 180,00 ; $ 42,51 ; $ 4.261,00 ; $ 9.595,00 ; $ 3.314,00 ; $ 52.100,00 ; $ 2.556,00 ; $ 33.100,00 ; $ 28.250,00 ; $ 820,00 ; $ 23.490,00 ; $ 6.776,71 ; $ 3.340,00 ; $ 9.240,00 ; $ 9,00 ; $ 820,90 ; $ 24,00 ; $ 3.455,57 ; $ 2.800,00 
22-abr-22; $ 43.300,00 ; $ 705,00 ; $ 312,00 ; $ 39.600,00 ; $ 36.810,00 ; $ 21.800,00 ; $ 23.870,00 ; $ 16.700,00 ; $ 47.340,00 ; $ 14.350,00 ; $ 6.200,00 ; $ 9.085,00 ; $ 4.012,00 ; $ 180,00 ; $ 42,51 ; $ 4.270,00 ; $ 9.635,00 ; $ 3.355,00 ; $ 51.880,00 ; $ 2.607,00 ; $ 33.300,00 ; $ 28.800,00 ; $ 825,00 ; $ 23.490,00 ; $ 6.776,71 ; $ 3.364,00 ; $ 9.320,00 ; $ 9,30 ; $ 820,90 ; $ 23,00 ; $ 3.455,57 ; $ 2.803,00 
25-abr-22; $ 41.000,00 ; $ 705,00 ; $ 310,00 ; $ 38.500,00 ; $ 35.500,00 ; $ 21.600,00 ; $ 22.320,00 ; $ 16.500,00 ; $ 48.150,00 ; $ 14.350,00 ; $ 6.100,00 ; $ 9.100,00 ; $ 4.000,00 ; $ 180,00 ; $ 42,51 ; $ 4.290,00 ; $ 9.300,00 ; $ 3.280,00 ; $ 50.500,00 ; $ 2.580,00 ; $ 32.500,00 ; $ 28.970,00 ; $ 824,10 ; $ 23.700,00 ; $ 6.776,71 ; $ 3.325,00 ; $ 9.160,00 ; $ 8,60 ; $ 838,50 ; $ 23,00 ; $ 3.455,57 ; $ 2.814,00 
26-abr-22; $ 40.900,00 ; $ 705,00 ; $ 306,10 ; $ 38.600,00 ; $ 37.500,00 ; $ 21.240,00 ; $ 22.450,00 ; $ 16.500,00 ; $ 48.100,00 ; $ 14.300,00 ; $ 6.010,00 ; $ 9.005,00 ; $ 3.931,00 ; $ 177,00 ; $ 42,51 ; $ 4.300,00 ; $ 9.450,00 ; $ 3.246,00 ; $ 51.500,00 ; $ 2.542,00 ; $ 33.200,00 ; $ 29.000,00 ; $ 836,00 ; $ 23.870,00 ; $ 6.776,71 ; $ 3.250,00 ; $ 9.040,00 ; $ 8,60 ; $ 832,00 ; $ 23,00 ; $ 3.455,57 ; $ 2.694,00 
